request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_hour,request_day,trip_duration_min,unmet_demand
3164,City,N/A,No Cars Available,7/13/2016 9:05,N/A,9,Wednesday,N/A,1
3165,City,N/A,No Cars Available,7/13/2016 9:09,N/A,9,Wednesday,N/A,1
3167,City,N/A,No Cars Available,7/13/2016 9:10,N/A,9,Wednesday,N/A,1
3178,City,N/A,No Cars Available,7/13/2016 9:20,N/A,9,Wednesday,N/A,1
3195,City,N/A,No Cars Available,7/13/2016 9:34,N/A,9,Wednesday,N/A,1
3204,City,N/A,No Cars Available,7/13/2016 9:37,N/A,9,Wednesday,N/A,1
3199,City,N/A,No Cars Available,7/13/2016 9:41,N/A,9,Wednesday,N/A,1
3219,City,N/A,No Cars Available,7/13/2016 9:45,N/A,9,Wednesday,N/A,1
3209,City,N/A,No Cars Available,7/13/2016 9:52,N/A,9,Wednesday,N/A,1
3225,City,N/A,No Cars Available,7/13/2016 9:59,N/A,9,Wednesday,N/A,1
3241,City,N/A,No Cars Available,7/13/2016 10:04,N/A,10,Wednesday,N/A,1
3234,City,N/A,No Cars Available,7/13/2016 10:05,N/A,10,Wednesday,N/A,1
3239,City,N/A,No Cars Available,7/13/2016 10:05,N/A,10,Wednesday,N/A,1
3252,City,N/A,No Cars Available,7/13/2016 10:07,N/A,10,Wednesday,N/A,1
3244,City,N/A,No Cars Available,7/13/2016 10:09,N/A,10,Wednesday,N/A,1
3246,City,N/A,No Cars Available,7/13/2016 10:11,N/A,10,Wednesday,N/A,1
3257,City,N/A,No Cars Available,7/13/2016 10:12,N/A,10,Wednesday,N/A,1
3251,City,N/A,No Cars Available,7/13/2016 10:12,N/A,10,Wednesday,N/A,1
3247,City,N/A,No Cars Available,7/13/2016 10:13,N/A,10,Wednesday,N/A,1
3259,City,N/A,No Cars Available,7/13/2016 10:16,N/A,10,Wednesday,N/A,1
3267,City,N/A,No Cars Available,7/13/2016 10:25,N/A,10,Wednesday,N/A,1
3269,Airport,N/A,No Cars Available,7/13/2016 10:31,N/A,10,Wednesday,N/A,1
3272,City,N/A,No Cars Available,7/13/2016 10:38,N/A,10,Wednesday,N/A,1
3278,City,N/A,No Cars Available,7/13/2016 10:40,N/A,10,Wednesday,N/A,1
3279,Airport,N/A,No Cars Available,7/13/2016 10:41,N/A,10,Wednesday,N/A,1
3284,Airport,N/A,No Cars Available,7/13/2016 10:49,N/A,10,Wednesday,N/A,1
3288,City,N/A,No Cars Available,7/13/2016 11:03,N/A,11,Wednesday,N/A,1
3290,City,N/A,No Cars Available,7/13/2016 11:14,N/A,11,Wednesday,N/A,1
3296,City,N/A,No Cars Available,7/13/2016 11:39,N/A,11,Wednesday,N/A,1
3308,City,N/A,No Cars Available,7/13/2016 11:58,N/A,11,Wednesday,N/A,1
3322,City,N/A,No Cars Available,7/13/2016 12:21,N/A,12,Wednesday,N/A,1
3325,Airport,N/A,No Cars Available,7/13/2016 12:26,N/A,12,Wednesday,N/A,1
3332,City,N/A,No Cars Available,7/13/2016 12:34,N/A,12,Wednesday,N/A,1
3331,City,N/A,No Cars Available,7/13/2016 12:37,N/A,12,Wednesday,N/A,1
3335,City,N/A,No Cars Available,7/13/2016 12:39,N/A,12,Wednesday,N/A,1
3345,Airport,N/A,No Cars Available,7/13/2016 13:04,N/A,13,Wednesday,N/A,1
3350,City,N/A,No Cars Available,7/13/2016 13:17,N/A,13,Wednesday,N/A,1
3349,Airport,N/A,No Cars Available,7/13/2016 13:18,N/A,13,Wednesday,N/A,1
3361,City,N/A,No Cars Available,7/13/2016 13:32,N/A,13,Wednesday,N/A,1
3356,Airport,N/A,No Cars Available,7/13/2016 13:32,N/A,13,Wednesday,N/A,1
3364,Airport,N/A,No Cars Available,7/13/2016 13:41,N/A,13,Wednesday,N/A,1
3368,City,N/A,No Cars Available,7/13/2016 13:53,N/A,13,Wednesday,N/A,1
3371,City,N/A,No Cars Available,7/13/2016 14:02,N/A,14,Wednesday,N/A,1
3373,City,N/A,No Cars Available,7/13/2016 14:06,N/A,14,Wednesday,N/A,1
3374,City,N/A,No Cars Available,7/13/2016 14:13,N/A,14,Wednesday,N/A,1
3376,Airport,N/A,No Cars Available,7/13/2016 14:18,N/A,14,Wednesday,N/A,1
3386,Airport,N/A,No Cars Available,7/13/2016 14:39,N/A,14,Wednesday,N/A,1
3389,City,N/A,No Cars Available,7/13/2016 14:39,N/A,14,Wednesday,N/A,1
3390,Airport,N/A,No Cars Available,7/13/2016 14:40,N/A,14,Wednesday,N/A,1
3401,City,N/A,No Cars Available,7/13/2016 15:11,N/A,15,Wednesday,N/A,1
3402,Airport,N/A,No Cars Available,7/13/2016 15:12,N/A,15,Wednesday,N/A,1
3398,City,N/A,No Cars Available,7/13/2016 15:12,N/A,15,Wednesday,N/A,1
3406,Airport,N/A,No Cars Available,7/13/2016 15:20,N/A,15,Wednesday,N/A,1
3410,Airport,N/A,No Cars Available,7/13/2016 15:24,N/A,15,Wednesday,N/A,1
3409,City,N/A,No Cars Available,7/13/2016 15:25,N/A,15,Wednesday,N/A,1
3417,City,N/A,No Cars Available,7/13/2016 15:41,N/A,15,Wednesday,N/A,1
3426,City,N/A,No Cars Available,7/13/2016 15:56,N/A,15,Wednesday,N/A,1
3435,City,N/A,No Cars Available,7/13/2016 16:07,N/A,16,Wednesday,N/A,1
3439,City,N/A,No Cars Available,7/13/2016 16:19,N/A,16,Wednesday,N/A,1
3442,City,N/A,No Cars Available,7/13/2016 16:29,N/A,16,Wednesday,N/A,1
3443,City,N/A,No Cars Available,7/13/2016 16:35,N/A,16,Wednesday,N/A,1
3447,City,N/A,No Cars Available,7/13/2016 16:42,N/A,16,Wednesday,N/A,1
3463,Airport,N/A,No Cars Available,7/13/2016 17:08,N/A,17,Wednesday,N/A,1
3464,Airport,N/A,No Cars Available,7/13/2016 17:11,N/A,17,Wednesday,N/A,1
3473,Airport,N/A,No Cars Available,7/13/2016 17:13,N/A,17,Wednesday,N/A,1
3470,Airport,N/A,No Cars Available,7/13/2016 17:15,N/A,17,Wednesday,N/A,1
3474,Airport,N/A,No Cars Available,7/13/2016 17:18,N/A,17,Wednesday,N/A,1
3467,Airport,N/A,No Cars Available,7/13/2016 17:19,N/A,17,Wednesday,N/A,1
3481,Airport,N/A,No Cars Available,7/13/2016 17:20,N/A,17,Wednesday,N/A,1
3479,Airport,N/A,No Cars Available,7/13/2016 17:20,N/A,17,Wednesday,N/A,1
3487,Airport,N/A,No Cars Available,7/13/2016 17:20,N/A,17,Wednesday,N/A,1
3476,Airport,N/A,No Cars Available,7/13/2016 17:23,N/A,17,Wednesday,N/A,1
3484,City,N/A,No Cars Available,7/13/2016 17:25,N/A,17,Wednesday,N/A,1
3491,Airport,N/A,No Cars Available,7/13/2016 17:27,N/A,17,Wednesday,N/A,1
3488,Airport,N/A,No Cars Available,7/13/2016 17:27,N/A,17,Wednesday,N/A,1
3490,Airport,N/A,No Cars Available,7/13/2016 17:27,N/A,17,Wednesday,N/A,1
3493,Airport,N/A,No Cars Available,7/13/2016 17:28,N/A,17,Wednesday,N/A,1
3492,Airport,N/A,No Cars Available,7/13/2016 17:29,N/A,17,Wednesday,N/A,1
3480,Airport,N/A,No Cars Available,7/13/2016 17:29,N/A,17,Wednesday,N/A,1
3489,Airport,N/A,No Cars Available,7/13/2016 17:31,N/A,17,Wednesday,N/A,1
3502,Airport,N/A,No Cars Available,7/13/2016 17:32,N/A,17,Wednesday,N/A,1
3494,Airport,N/A,No Cars Available,7/13/2016 17:33,N/A,17,Wednesday,N/A,1
3501,Airport,N/A,No Cars Available,7/13/2016 17:36,N/A,17,Wednesday,N/A,1
3503,Airport,N/A,No Cars Available,7/13/2016 17:38,N/A,17,Wednesday,N/A,1
3509,Airport,N/A,No Cars Available,7/13/2016 17:39,N/A,17,Wednesday,N/A,1
3504,Airport,N/A,No Cars Available,7/13/2016 17:41,N/A,17,Wednesday,N/A,1
3512,Airport,N/A,No Cars Available,7/13/2016 17:41,N/A,17,Wednesday,N/A,1
3519,Airport,N/A,No Cars Available,7/13/2016 17:41,N/A,17,Wednesday,N/A,1
3516,Airport,N/A,No Cars Available,7/13/2016 17:41,N/A,17,Wednesday,N/A,1
3513,Airport,N/A,No Cars Available,7/13/2016 17:42,N/A,17,Wednesday,N/A,1
3515,Airport,N/A,No Cars Available,7/13/2016 17:42,N/A,17,Wednesday,N/A,1
3521,Airport,N/A,No Cars Available,7/13/2016 17:45,N/A,17,Wednesday,N/A,1
3527,Airport,N/A,No Cars Available,7/13/2016 17:46,N/A,17,Wednesday,N/A,1
3526,Airport,N/A,No Cars Available,7/13/2016 17:48,N/A,17,Wednesday,N/A,1
3522,Airport,N/A,No Cars Available,7/13/2016 17:49,N/A,17,Wednesday,N/A,1
3536,Airport,N/A,No Cars Available,7/13/2016 17:51,N/A,17,Wednesday,N/A,1
3534,Airport,N/A,No Cars Available,7/13/2016 17:51,N/A,17,Wednesday,N/A,1
3537,Airport,N/A,No Cars Available,7/13/2016 17:55,N/A,17,Wednesday,N/A,1
3533,Airport,N/A,No Cars Available,7/13/2016 17:56,N/A,17,Wednesday,N/A,1
3535,Airport,N/A,No Cars Available,7/13/2016 17:56,N/A,17,Wednesday,N/A,1
3532,Airport,N/A,No Cars Available,7/13/2016 17:57,N/A,17,Wednesday,N/A,1
3547,Airport,N/A,No Cars Available,7/13/2016 17:57,N/A,17,Wednesday,N/A,1
3531,Airport,N/A,No Cars Available,7/13/2016 17:57,N/A,17,Wednesday,N/A,1
3538,Airport,N/A,No Cars Available,7/13/2016 17:58,N/A,17,Wednesday,N/A,1
3543,Airport,N/A,No Cars Available,7/13/2016 17:59,N/A,17,Wednesday,N/A,1
3539,Airport,N/A,No Cars Available,7/13/2016 18:02,N/A,18,Wednesday,N/A,1
3542,Airport,N/A,No Cars Available,7/13/2016 18:05,N/A,18,Wednesday,N/A,1
3553,Airport,N/A,No Cars Available,7/13/2016 18:08,N/A,18,Wednesday,N/A,1
3562,Airport,N/A,No Cars Available,7/13/2016 18:09,N/A,18,Wednesday,N/A,1
3550,Airport,N/A,No Cars Available,7/13/2016 18:10,N/A,18,Wednesday,N/A,1
3551,Airport,N/A,No Cars Available,7/13/2016 18:10,N/A,18,Wednesday,N/A,1
3557,Airport,N/A,No Cars Available,7/13/2016 18:10,N/A,18,Wednesday,N/A,1
3560,Airport,N/A,No Cars Available,7/13/2016 18:10,N/A,18,Wednesday,N/A,1
3566,Airport,N/A,No Cars Available,7/13/2016 18:13,N/A,18,Wednesday,N/A,1
3567,Airport,N/A,No Cars Available,7/13/2016 18:14,N/A,18,Wednesday,N/A,1
3554,Airport,N/A,No Cars Available,7/13/2016 18:14,N/A,18,Wednesday,N/A,1
3556,Airport,N/A,No Cars Available,7/13/2016 18:15,N/A,18,Wednesday,N/A,1
3563,Airport,N/A,No Cars Available,7/13/2016 18:16,N/A,18,Wednesday,N/A,1
3569,Airport,N/A,No Cars Available,7/13/2016 18:19,N/A,18,Wednesday,N/A,1
3571,Airport,N/A,No Cars Available,7/13/2016 18:22,N/A,18,Wednesday,N/A,1
3574,Airport,N/A,No Cars Available,7/13/2016 18:22,N/A,18,Wednesday,N/A,1
3568,Airport,N/A,No Cars Available,7/13/2016 18:22,N/A,18,Wednesday,N/A,1
3576,Airport,N/A,No Cars Available,7/13/2016 18:23,N/A,18,Wednesday,N/A,1
3570,Airport,N/A,No Cars Available,7/13/2016 18:24,N/A,18,Wednesday,N/A,1
3578,Airport,N/A,No Cars Available,7/13/2016 18:26,N/A,18,Wednesday,N/A,1
3579,Airport,N/A,No Cars Available,7/13/2016 18:26,N/A,18,Wednesday,N/A,1
3582,Airport,N/A,No Cars Available,7/13/2016 18:27,N/A,18,Wednesday,N/A,1
3589,Airport,N/A,No Cars Available,7/13/2016 18:27,N/A,18,Wednesday,N/A,1
3580,Airport,N/A,No Cars Available,7/13/2016 18:27,N/A,18,Wednesday,N/A,1
3575,Airport,N/A,No Cars Available,7/13/2016 18:27,N/A,18,Wednesday,N/A,1
3573,City,N/A,No Cars Available,7/13/2016 18:29,N/A,18,Wednesday,N/A,1
3592,Airport,N/A,No Cars Available,7/13/2016 18:29,N/A,18,Wednesday,N/A,1
3587,Airport,N/A,No Cars Available,7/13/2016 18:30,N/A,18,Wednesday,N/A,1
3586,Airport,N/A,No Cars Available,7/13/2016 18:32,N/A,18,Wednesday,N/A,1
3581,Airport,N/A,No Cars Available,7/13/2016 18:32,N/A,18,Wednesday,N/A,1
3588,Airport,N/A,No Cars Available,7/13/2016 18:33,N/A,18,Wednesday,N/A,1
3591,Airport,N/A,No Cars Available,7/13/2016 18:33,N/A,18,Wednesday,N/A,1
3595,Airport,N/A,No Cars Available,7/13/2016 18:35,N/A,18,Wednesday,N/A,1
3597,Airport,N/A,No Cars Available,7/13/2016 18:36,N/A,18,Wednesday,N/A,1
3599,Airport,N/A,No Cars Available,7/13/2016 18:38,N/A,18,Wednesday,N/A,1
3596,Airport,N/A,No Cars Available,7/13/2016 18:39,N/A,18,Wednesday,N/A,1
3604,Airport,N/A,No Cars Available,7/13/2016 18:43,N/A,18,Wednesday,N/A,1
3603,Airport,N/A,No Cars Available,7/13/2016 18:44,N/A,18,Wednesday,N/A,1
3605,Airport,N/A,No Cars Available,7/13/2016 18:44,N/A,18,Wednesday,N/A,1
3600,Airport,N/A,No Cars Available,7/13/2016 18:45,N/A,18,Wednesday,N/A,1
3607,Airport,N/A,No Cars Available,7/13/2016 18:45,N/A,18,Wednesday,N/A,1
3608,Airport,N/A,No Cars Available,7/13/2016 18:47,N/A,18,Wednesday,N/A,1
3611,Airport,N/A,No Cars Available,7/13/2016 18:48,N/A,18,Wednesday,N/A,1
3609,City,N/A,No Cars Available,7/13/2016 18:49,N/A,18,Wednesday,N/A,1
3610,Airport,N/A,No Cars Available,7/13/2016 18:49,N/A,18,Wednesday,N/A,1
3616,Airport,N/A,No Cars Available,7/13/2016 18:49,N/A,18,Wednesday,N/A,1
3606,Airport,N/A,No Cars Available,7/13/2016 18:50,N/A,18,Wednesday,N/A,1
3614,City,N/A,No Cars Available,7/13/2016 18:51,N/A,18,Wednesday,N/A,1
3618,Airport,N/A,No Cars Available,7/13/2016 18:52,N/A,18,Wednesday,N/A,1
3612,Airport,N/A,No Cars Available,7/13/2016 18:53,N/A,18,Wednesday,N/A,1
3623,Airport,N/A,No Cars Available,7/13/2016 18:54,N/A,18,Wednesday,N/A,1
3619,Airport,N/A,No Cars Available,7/13/2016 18:55,N/A,18,Wednesday,N/A,1
3627,Airport,N/A,No Cars Available,7/13/2016 18:57,N/A,18,Wednesday,N/A,1
3635,Airport,N/A,No Cars Available,7/13/2016 18:58,N/A,18,Wednesday,N/A,1
3629,Airport,N/A,No Cars Available,7/13/2016 18:58,N/A,18,Wednesday,N/A,1
3626,Airport,N/A,No Cars Available,7/13/2016 19:00,N/A,19,Wednesday,N/A,1
3633,City,N/A,No Cars Available,7/13/2016 19:00,N/A,19,Wednesday,N/A,1
3637,Airport,N/A,No Cars Available,7/13/2016 19:05,N/A,19,Wednesday,N/A,1
3639,Airport,N/A,No Cars Available,7/13/2016 19:05,N/A,19,Wednesday,N/A,1
3628,Airport,N/A,No Cars Available,7/13/2016 19:06,N/A,19,Wednesday,N/A,1
3642,Airport,N/A,No Cars Available,7/13/2016 19:07,N/A,19,Wednesday,N/A,1
3636,Airport,N/A,No Cars Available,7/13/2016 19:07,N/A,19,Wednesday,N/A,1
3647,Airport,N/A,No Cars Available,7/13/2016 19:09,N/A,19,Wednesday,N/A,1
3655,Airport,N/A,No Cars Available,7/13/2016 19:11,N/A,19,Wednesday,N/A,1
3643,Airport,N/A,No Cars Available,7/13/2016 19:12,N/A,19,Wednesday,N/A,1
3654,Airport,N/A,No Cars Available,7/13/2016 19:15,N/A,19,Wednesday,N/A,1
3652,Airport,N/A,No Cars Available,7/13/2016 19:16,N/A,19,Wednesday,N/A,1
3650,Airport,N/A,No Cars Available,7/13/2016 19:17,N/A,19,Wednesday,N/A,1
3665,Airport,N/A,No Cars Available,7/13/2016 19:21,N/A,19,Wednesday,N/A,1
3663,Airport,N/A,No Cars Available,7/13/2016 19:22,N/A,19,Wednesday,N/A,1
3664,Airport,N/A,No Cars Available,7/13/2016 19:22,N/A,19,Wednesday,N/A,1
3659,Airport,N/A,No Cars Available,7/13/2016 19:24,N/A,19,Wednesday,N/A,1
3677,Airport,N/A,No Cars Available,7/13/2016 19:24,N/A,19,Wednesday,N/A,1
3670,Airport,N/A,No Cars Available,7/13/2016 19:25,N/A,19,Wednesday,N/A,1
3669,Airport,N/A,No Cars Available,7/13/2016 19:25,N/A,19,Wednesday,N/A,1
3675,Airport,N/A,No Cars Available,7/13/2016 19:25,N/A,19,Wednesday,N/A,1
3682,Airport,N/A,No Cars Available,7/13/2016 19:31,N/A,19,Wednesday,N/A,1
3674,Airport,N/A,No Cars Available,7/13/2016 19:31,N/A,19,Wednesday,N/A,1
3678,Airport,N/A,No Cars Available,7/13/2016 19:33,N/A,19,Wednesday,N/A,1
3673,Airport,N/A,No Cars Available,7/13/2016 19:35,N/A,19,Wednesday,N/A,1
3687,Airport,N/A,No Cars Available,7/13/2016 19:35,N/A,19,Wednesday,N/A,1
3683,Airport,N/A,No Cars Available,7/13/2016 19:36,N/A,19,Wednesday,N/A,1
3685,Airport,N/A,No Cars Available,7/13/2016 19:37,N/A,19,Wednesday,N/A,1
3684,Airport,N/A,No Cars Available,7/13/2016 19:38,N/A,19,Wednesday,N/A,1
3692,Airport,N/A,No Cars Available,7/13/2016 19:40,N/A,19,Wednesday,N/A,1
3680,Airport,N/A,No Cars Available,7/13/2016 19:40,N/A,19,Wednesday,N/A,1
3689,Airport,N/A,No Cars Available,7/13/2016 19:41,N/A,19,Wednesday,N/A,1
3696,Airport,N/A,No Cars Available,7/13/2016 19:43,N/A,19,Wednesday,N/A,1
3693,Airport,N/A,No Cars Available,7/13/2016 19:43,N/A,19,Wednesday,N/A,1
3695,Airport,N/A,No Cars Available,7/13/2016 19:43,N/A,19,Wednesday,N/A,1
3709,Airport,N/A,No Cars Available,7/13/2016 19:44,N/A,19,Wednesday,N/A,1
3708,Airport,N/A,No Cars Available,7/13/2016 19:45,N/A,19,Wednesday,N/A,1
3699,Airport,N/A,No Cars Available,7/13/2016 19:45,N/A,19,Wednesday,N/A,1
3691,Airport,N/A,No Cars Available,7/13/2016 19:46,N/A,19,Wednesday,N/A,1
3705,Airport,N/A,No Cars Available,7/13/2016 19:47,N/A,19,Wednesday,N/A,1
3707,Airport,N/A,No Cars Available,7/13/2016 19:48,N/A,19,Wednesday,N/A,1
3706,Airport,N/A,No Cars Available,7/13/2016 19:49,N/A,19,Wednesday,N/A,1
3702,Airport,N/A,No Cars Available,7/13/2016 19:50,N/A,19,Wednesday,N/A,1
3700,Airport,N/A,No Cars Available,7/13/2016 19:50,N/A,19,Wednesday,N/A,1
3712,Airport,N/A,No Cars Available,7/13/2016 19:51,N/A,19,Wednesday,N/A,1
3698,Airport,N/A,No Cars Available,7/13/2016 19:51,N/A,19,Wednesday,N/A,1
3710,Airport,N/A,No Cars Available,7/13/2016 19:51,N/A,19,Wednesday,N/A,1
3714,Airport,N/A,No Cars Available,7/13/2016 19:53,N/A,19,Wednesday,N/A,1
3720,Airport,N/A,No Cars Available,7/13/2016 19:55,N/A,19,Wednesday,N/A,1
3719,Airport,N/A,No Cars Available,7/13/2016 19:58,N/A,19,Wednesday,N/A,1
3717,Airport,N/A,No Cars Available,7/13/2016 19:58,N/A,19,Wednesday,N/A,1
3715,Airport,N/A,No Cars Available,7/13/2016 19:59,N/A,19,Wednesday,N/A,1
3713,Airport,N/A,No Cars Available,7/13/2016 19:59,N/A,19,Wednesday,N/A,1
3716,Airport,N/A,No Cars Available,7/13/2016 20:01,N/A,20,Wednesday,N/A,1
3726,Airport,N/A,No Cars Available,7/13/2016 20:04,N/A,20,Wednesday,N/A,1
3724,Airport,N/A,No Cars Available,7/13/2016 20:04,N/A,20,Wednesday,N/A,1
3721,Airport,N/A,No Cars Available,7/13/2016 20:04,N/A,20,Wednesday,N/A,1
3729,Airport,N/A,No Cars Available,7/13/2016 20:05,N/A,20,Wednesday,N/A,1
3731,Airport,N/A,No Cars Available,7/13/2016 20:06,N/A,20,Wednesday,N/A,1
3733,Airport,N/A,No Cars Available,7/13/2016 20:10,N/A,20,Wednesday,N/A,1
3730,Airport,N/A,No Cars Available,7/13/2016 20:11,N/A,20,Wednesday,N/A,1
3735,Airport,N/A,No Cars Available,7/13/2016 20:11,N/A,20,Wednesday,N/A,1
3734,Airport,N/A,No Cars Available,7/13/2016 20:12,N/A,20,Wednesday,N/A,1
3737,Airport,N/A,No Cars Available,7/13/2016 20:19,N/A,20,Wednesday,N/A,1
3736,Airport,N/A,No Cars Available,7/13/2016 20:20,N/A,20,Wednesday,N/A,1
3746,Airport,N/A,No Cars Available,7/13/2016 20:22,N/A,20,Wednesday,N/A,1
3747,Airport,N/A,No Cars Available,7/13/2016 20:25,N/A,20,Wednesday,N/A,1
3751,Airport,N/A,No Cars Available,7/13/2016 20:29,N/A,20,Wednesday,N/A,1
3750,Airport,N/A,No Cars Available,7/13/2016 20:30,N/A,20,Wednesday,N/A,1
3752,Airport,N/A,No Cars Available,7/13/2016 20:31,N/A,20,Wednesday,N/A,1
3754,Airport,N/A,No Cars Available,7/13/2016 20:32,N/A,20,Wednesday,N/A,1
3749,Airport,N/A,No Cars Available,7/13/2016 20:32,N/A,20,Wednesday,N/A,1
3757,Airport,N/A,No Cars Available,7/13/2016 20:33,N/A,20,Wednesday,N/A,1
3765,Airport,N/A,No Cars Available,7/13/2016 20:35,N/A,20,Wednesday,N/A,1
3756,Airport,N/A,No Cars Available,7/13/2016 20:35,N/A,20,Wednesday,N/A,1
3764,Airport,N/A,No Cars Available,7/13/2016 20:35,N/A,20,Wednesday,N/A,1
3770,Airport,N/A,No Cars Available,7/13/2016 20:39,N/A,20,Wednesday,N/A,1
3778,Airport,N/A,No Cars Available,7/13/2016 20:40,N/A,20,Wednesday,N/A,1
3772,Airport,N/A,No Cars Available,7/13/2016 20:40,N/A,20,Wednesday,N/A,1
3760,Airport,N/A,No Cars Available,7/13/2016 20:40,N/A,20,Wednesday,N/A,1
3779,Airport,N/A,No Cars Available,7/13/2016 20:42,N/A,20,Wednesday,N/A,1
3773,Airport,N/A,No Cars Available,7/13/2016 20:43,N/A,20,Wednesday,N/A,1
3769,Airport,N/A,No Cars Available,7/13/2016 20:44,N/A,20,Wednesday,N/A,1
3781,Airport,N/A,No Cars Available,7/13/2016 20:44,N/A,20,Wednesday,N/A,1
3785,City,N/A,No Cars Available,7/13/2016 20:45,N/A,20,Wednesday,N/A,1
3776,Airport,N/A,No Cars Available,7/13/2016 20:45,N/A,20,Wednesday,N/A,1
3775,Airport,N/A,No Cars Available,7/13/2016 20:46,N/A,20,Wednesday,N/A,1
3783,Airport,N/A,No Cars Available,7/13/2016 20:48,N/A,20,Wednesday,N/A,1
3784,Airport,N/A,No Cars Available,7/13/2016 20:49,N/A,20,Wednesday,N/A,1
3787,Airport,N/A,No Cars Available,7/13/2016 20:49,N/A,20,Wednesday,N/A,1
3791,Airport,N/A,No Cars Available,7/13/2016 20:51,N/A,20,Wednesday,N/A,1
3796,Airport,N/A,No Cars Available,7/13/2016 20:51,N/A,20,Wednesday,N/A,1
3790,Airport,N/A,No Cars Available,7/13/2016 20:52,N/A,20,Wednesday,N/A,1
3792,Airport,N/A,No Cars Available,7/13/2016 20:53,N/A,20,Wednesday,N/A,1
3793,Airport,N/A,No Cars Available,7/13/2016 20:54,N/A,20,Wednesday,N/A,1
3797,Airport,N/A,No Cars Available,7/13/2016 20:56,N/A,20,Wednesday,N/A,1
3800,Airport,N/A,No Cars Available,7/13/2016 20:56,N/A,20,Wednesday,N/A,1
3803,Airport,N/A,No Cars Available,7/13/2016 20:58,N/A,20,Wednesday,N/A,1
3799,City,N/A,No Cars Available,7/13/2016 20:58,N/A,20,Wednesday,N/A,1
3802,Airport,N/A,No Cars Available,7/13/2016 21:00,N/A,21,Wednesday,N/A,1
3811,Airport,N/A,No Cars Available,7/13/2016 21:02,N/A,21,Wednesday,N/A,1
3805,Airport,N/A,No Cars Available,7/13/2016 21:03,N/A,21,Wednesday,N/A,1
3815,Airport,N/A,No Cars Available,7/13/2016 21:07,N/A,21,Wednesday,N/A,1
3812,City,N/A,No Cars Available,7/13/2016 21:09,N/A,21,Wednesday,N/A,1
3816,Airport,N/A,No Cars Available,7/13/2016 21:09,N/A,21,Wednesday,N/A,1
3821,Airport,N/A,No Cars Available,7/13/2016 21:10,N/A,21,Wednesday,N/A,1
3814,Airport,N/A,No Cars Available,7/13/2016 21:11,N/A,21,Wednesday,N/A,1
3829,Airport,N/A,No Cars Available,7/13/2016 21:13,N/A,21,Wednesday,N/A,1
3825,Airport,N/A,No Cars Available,7/13/2016 21:14,N/A,21,Wednesday,N/A,1
3833,Airport,N/A,No Cars Available,7/13/2016 21:18,N/A,21,Wednesday,N/A,1
3823,Airport,N/A,No Cars Available,7/13/2016 21:20,N/A,21,Wednesday,N/A,1
3828,City,N/A,No Cars Available,7/13/2016 21:20,N/A,21,Wednesday,N/A,1
3836,Airport,N/A,No Cars Available,7/13/2016 21:21,N/A,21,Wednesday,N/A,1
3824,Airport,N/A,No Cars Available,7/13/2016 21:22,N/A,21,Wednesday,N/A,1
3832,Airport,N/A,No Cars Available,7/13/2016 21:23,N/A,21,Wednesday,N/A,1
3846,Airport,N/A,No Cars Available,7/13/2016 21:25,N/A,21,Wednesday,N/A,1
3837,Airport,N/A,No Cars Available,7/13/2016 21:27,N/A,21,Wednesday,N/A,1
3835,Airport,N/A,No Cars Available,7/13/2016 21:27,N/A,21,Wednesday,N/A,1
3838,Airport,N/A,No Cars Available,7/13/2016 21:28,N/A,21,Wednesday,N/A,1
3844,Airport,N/A,No Cars Available,7/13/2016 21:28,N/A,21,Wednesday,N/A,1
3845,Airport,N/A,No Cars Available,7/13/2016 21:30,N/A,21,Wednesday,N/A,1
3842,Airport,N/A,No Cars Available,7/13/2016 21:33,N/A,21,Wednesday,N/A,1
3853,Airport,N/A,No Cars Available,7/13/2016 21:34,N/A,21,Wednesday,N/A,1
3848,Airport,N/A,No Cars Available,7/13/2016 21:34,N/A,21,Wednesday,N/A,1
3860,Airport,N/A,No Cars Available,7/13/2016 21:36,N/A,21,Wednesday,N/A,1
3855,Airport,N/A,No Cars Available,7/13/2016 21:36,N/A,21,Wednesday,N/A,1
3862,City,N/A,No Cars Available,7/13/2016 21:37,N/A,21,Wednesday,N/A,1
3854,Airport,N/A,No Cars Available,7/13/2016 21:37,N/A,21,Wednesday,N/A,1
3851,Airport,N/A,No Cars Available,7/13/2016 21:38,N/A,21,Wednesday,N/A,1
3858,Airport,N/A,No Cars Available,7/13/2016 21:38,N/A,21,Wednesday,N/A,1
3869,Airport,N/A,No Cars Available,7/13/2016 21:43,N/A,21,Wednesday,N/A,1
3864,Airport,N/A,No Cars Available,7/13/2016 21:45,N/A,21,Wednesday,N/A,1
3861,Airport,N/A,No Cars Available,7/13/2016 21:47,N/A,21,Wednesday,N/A,1
3873,Airport,N/A,No Cars Available,7/13/2016 21:47,N/A,21,Wednesday,N/A,1
3868,Airport,N/A,No Cars Available,7/13/2016 21:48,N/A,21,Wednesday,N/A,1
3870,Airport,N/A,No Cars Available,7/13/2016 21:48,N/A,21,Wednesday,N/A,1
3871,Airport,N/A,No Cars Available,7/13/2016 21:49,N/A,21,Wednesday,N/A,1
3884,Airport,N/A,No Cars Available,7/13/2016 21:51,N/A,21,Wednesday,N/A,1
3878,Airport,N/A,No Cars Available,7/13/2016 21:51,N/A,21,Wednesday,N/A,1
